Occupation,Code,Vulnerability_Median_2024,Vulnerability_p05_2024,Vulnerability_p95_2024,Vulnerability_Median_2025,Vulnerability_p05_2025,Vulnerability_p95_2025,Vulnerability_Median_2026,Vulnerability_p05_2026,Vulnerability_p95_2026,Vulnerability_Median_2027,Vulnerability_p05_2027,Vulnerability_p95_2027,Vulnerability_Median_2028,Vulnerability_p05_2028,Vulnerability_p95_2028,Vulnerability_Median_2029,Vulnerability_p05_2029,Vulnerability_p95_2029,Vulnerability_Median_2030,Vulnerability_p05_2030,Vulnerability_p95_2030,Vulnerability_Median_2031,Vulnerability_p05_2031,Vulnerability_p95_2031,Vulnerability_Median_2032,Vulnerability_p05_2032,Vulnerability_p95_2032,Vulnerability_Median_2033,Vulnerability_p05_2033,Vulnerability_p95_2033,Vulnerability_Median_2034,Vulnerability_p05_2034,Vulnerability_p95_2034,Vulnerability_Median_2035,Vulnerability_p05_2035,Vulnerability_p95_2035,Country,Capacity_Score,Adoption_Multiplier,Adjusted_Vulnerability_Median_2024,Adjusted_Vulnerability_p05_2024,Adjusted_Vulnerability_p95_2024,Adjusted_Vulnerability_Median_2025,Adjusted_Vulnerability_p05_2025,Adjusted_Vulnerability_p95_2025,Adjusted_Vulnerability_Median_2026,Adjusted_Vulnerability_p05_2026,Adjusted_Vulnerability_p95_2026,Adjusted_Vulnerability_Median_2027,Adjusted_Vulnerability_p05_2027,Adjusted_Vulnerability_p95_2027,Adjusted_Vulnerability_Median_2028,Adjusted_Vulnerability_p05_2028,Adjusted_Vulnerability_p95_2028,Adjusted_Vulnerability_Median_2029,Adjusted_Vulnerability_p05_2029,Adjusted_Vulnerability_p95_2029,Adjusted_Vulnerability_Median_2030,Adjusted_Vulnerability_p05_2030,Adjusted_Vulnerability_p95_2030,Adjusted_Vulnerability_Median_2031,Adjusted_Vulnerability_p05_2031,Adjusted_Vulnerability_p95_2031,Adjusted_Vulnerability_Median_2032,Adjusted_Vulnerability_p05_2032,Adjusted_Vulnerability_p95_2032,Adjusted_Vulnerability_Median_2033,Adjusted_Vulnerability_p05_2033,Adjusted_Vulnerability_p95_2033,Adjusted_Vulnerability_Median_2034,Adjusted_Vulnerability_p05_2034,Adjusted_Vulnerability_p95_2034,Adjusted_Vulnerability_Median_2035,Adjusted_Vulnerability_p05_2035,Adjusted_Vulnerability_p95_2035
Prepress Technicians and Workers,51-5111.00,0.4859090930232558,0.4859090930232558,0.4859090930232558,0.5246658139534883,0.5147124326815425,0.5246658139534883,0.522042484883721,0.522042484883721,0.522042484883721,0.5194322724593023,0.5194322724593023,0.5194322724593023,0.5168351110970058,0.5168351110970058,0.5168351110970058,0.5142509355415208,0.5142509355415208,0.5142509355415208,0.5116796808638132,0.5116796808638132,0.5116796808638132,0.5091212824594941,0.5091212824594941,0.5091212824594941,0.5065756760471967,0.5065756760471967,0.5065756760471967,0.5040427976669606,0.5040427976669606,0.5040427976669606,0.5015225836786258,0.5015225836786258,0.5015225836786258,0.4990149707602326,0.4990149707602326,0.4990149707602326,Nigeria,0.21520352038600002,0.5328456339208636,0.4859090930232558,0.4859090930232558,0.4859090930232558,0.5246658139534883,0.5147124326815425,0.5246658139534883,0.5246658139534883,0.5147124326815425,0.5246658139534883,0.522042484883721,0.522042484883721,0.522042484883721,0.522042484883721,0.522042484883721,0.522042484883721,0.5194322724593023,0.5194322724593023,0.5194322724593023,0.5194322724593023,0.5194322724593023,0.5194322724593023,0.5168351110970058,0.5168351110970058,0.5168351110970058,0.5168351110970058,0.5168351110970058,0.5168351110970058,0.5142509355415208,0.5142509355415208,0.5142509355415208,0.5142509355415208,0.5142509355415208,0.5142509355415208,0.5116796808638132,0.5116796808638132,0.5116796808638132
"Preschool Teachers, Except Special Education",25-2011.00,0.641346976744186,0.641346976744186,0.641346976744186,0.6936306976744185,0.6785442059811809,0.6936306976744185,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.676462473034033,0.676462473034033,0.676462473034033,0.6730801606688627,0.6730801606688627,0.6730801606688627,0.6697147598655184,0.6697147598655184,0.6697147598655184,0.6663661860661908,0.6663661860661908,0.6663661860661908,0.6630343551358598,0.6630343551358598,0.6630343551358598,0.6597191833601805,0.6597191833601805,0.6597191833601805,Nigeria,0.21520352038600002,0.5328456339208636,0.641346976744186,0.641346976744186,0.641346976744186,0.6936306976744185,0.6785442059811809,0.6936306976744185,0.6936306976744185,0.6785442059811809,0.6936306976744185,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.676462473034033,0.676462473034033,0.676462473034033
"Pressers, Textile, Garment, and Related Materials",51-6021.00,0.4129302325581395,0.4129302325581395,0.4129302325581395,0.4465930232558139,0.4381548153402393,0.4465930232558139,0.4443600581395348,0.4443600581395348,0.4443600581395348,0.4421382578488371,0.4421382578488371,0.4421382578488371,0.4399275665595929,0.4399275665595929,0.4399275665595929,0.437727928726795,0.437727928726795,0.437727928726795,0.435539289083161,0.435539289083161,0.435539289083161,0.4333615926377452,0.4333615926377452,0.4333615926377452,0.4311947846745564,0.4311947846745564,0.4311947846745564,0.4290388107511836,0.4290388107511836,0.4290388107511836,0.4268936166974277,0.4268936166974277,0.4268936166974277,0.4247591486139406,0.4247591486139406,0.4247591486139406,Nigeria,0.21520352038600002,0.5328456339208636,0.4129302325581395,0.4129302325581395,0.4129302325581395,0.4465930232558139,0.4381548153402393,0.4465930232558139,0.4465930232558139,0.4381548153402393,0.4465930232558139,0.4443600581395348,0.4443600581395348,0.4443600581395348,0.4443600581395348,0.4443600581395348,0.4443600581395348,0.4421382578488371,0.4421382578488371,0.4421382578488371,0.4421382578488371,0.4421382578488371,0.4421382578488371,0.4399275665595929,0.4399275665595929,0.4399275665595929,0.4399275665595929,0.4399275665595929,0.4399275665595929,0.437727928726795,0.437727928726795,0.437727928726795,0.437727928726795,0.437727928726795,0.437727928726795,0.435539289083161,0.435539289083161,0.435539289083161
Preventive Medicine Physicians,29-1229.05,0.8072465116279071,0.8072465116279071,0.8072465116279071,0.8730546511627907,0.8565355223987025,0.8730546511627907,0.8686893779069768,0.8686893779069768,0.8686893779069768,0.8643459310174418,0.8643459310174418,0.8643459310174418,0.8600242013623546,0.8600242013623546,0.8600242013623546,0.8557240803555429,0.8557240803555429,0.8557240803555429,0.8514454599537652,0.8514454599537652,0.8514454599537652,0.8471882326539963,0.8471882326539963,0.8471882326539963,0.8429522914907264,0.8429522914907264,0.8429522914907264,0.8387375300332727,0.8387375300332727,0.8387375300332727,0.8345438423831063,0.8345438423831063,0.8345438423831063,0.8303711231711908,0.8303711231711908,0.8303711231711908,Nigeria,0.21520352038600002,0.5328456339208636,0.8072465116279071,0.8072465116279071,0.8072465116279071,0.8730546511627907,0.8565355223987025,0.8730546511627907,0.8730546511627907,0.8565355223987025,0.8730546511627907,0.8686893779069768,0.8686893779069768,0.8686893779069768,0.8686893779069768,0.8686893779069768,0.8686893779069768,0.8643459310174418,0.8643459310174418,0.8643459310174418,0.8643459310174418,0.8643459310174418,0.8643459310174418,0.8600242013623546,0.8600242013623546,0.8600242013623546,0.8600242013623546,0.8600242013623546,0.8600242013623546,0.8557240803555429,0.8557240803555429,0.8557240803555429,0.8557240803555429,0.8557240803555429,0.8557240803555429,0.8514454599537652,0.8514454599537652,0.8514454599537652
Print Binding and Finishing Workers,51-5113.00,0.49312,0.49312,0.49312,0.53332,0.5232017442519722,0.5373075223258232,0.563623534883721,0.5355520084792811,0.563623534883721,0.5608054172093023,0.5608054172093023,0.5608054172093023,0.5580013901232558,0.5580013901232558,0.5580013901232558,0.5552113831726395,0.5552113831726395,0.5552113831726395,0.5524353262567764,0.5524353262567764,0.5524353262567764,0.5496731496254924,0.5496731496254924,0.5496731496254924,0.546924783877365,0.546924783877365,0.546924783877365,0.5441901599579781,0.5441901599579781,0.5441901599579781,0.5414692091581883,0.5414692091581883,0.5414692091581883,0.5387618631123973,0.5387618631123973,0.5387618631123973,Nigeria,0.21520352038600002,0.5328456339208636,0.49312,0.49312,0.49312,0.53332,0.5232017442519722,0.5373075223258232,0.53332,0.5232017442519722,0.5373075223258232,0.563623534883721,0.5355520084792811,0.563623534883721,0.563623534883721,0.5355520084792811,0.563623534883721,0.5608054172093023,0.5608054172093023,0.5608054172093023,0.5608054172093023,0.5608054172093023,0.5608054172093023,0.5580013901232558,0.5580013901232558,0.5580013901232558,0.5580013901232558,0.5580013901232558,0.5580013901232558,0.5552113831726395,0.5552113831726395,0.5552113831726395,0.5552113831726395,0.5552113831726395,0.5552113831726395,0.5524353262567764,0.5524353262567764,0.5524353262567764
Printing Press Operators,51-5112.00,0.5371103255813954,0.5371103255813954,0.5371103255813954,0.5919868689417368,0.5734214606006607,0.6116649658572119,0.6395101023255814,0.6093560565115936,0.6395101023255814,0.6363125518139534,0.6363125518139534,0.6363125518139534,0.6331309890548836,0.6331309890548836,0.6331309890548836,0.6299653341096092,0.6299653341096092,0.6299653341096092,0.6268155074390612,0.6268155074390612,0.6268155074390612,0.6236814299018659,0.6236814299018659,0.6236814299018659,0.6205630227523565,0.6205630227523565,0.6205630227523565,0.6174602076385948,0.6174602076385948,0.6174602076385948,0.6143729066004018,0.6143729066004018,0.6143729066004018,0.6113010420673998,0.6113010420673998,0.6113010420673998,Nigeria,0.21520352038600002,0.5328456339208636,0.5371103255813954,0.5371103255813954,0.5371103255813954,0.5919868689417368,0.5734214606006607,0.6116649658572119,0.5919868689417368,0.5734214606006607,0.6116649658572119,0.6395101023255814,0.6093560565115936,0.6395101023255814,0.6395101023255814,0.6093560565115936,0.6395101023255814,0.6363125518139534,0.6363125518139534,0.6363125518139534,0.6363125518139534,0.6363125518139534,0.6363125518139534,0.6331309890548836,0.6331309890548836,0.6331309890548836,0.6331309890548836,0.6331309890548836,0.6331309890548836,0.6299653341096092,0.6299653341096092,0.6299653341096092,0.6299653341096092,0.6299653341096092,0.6299653341096092,0.6268155074390612,0.6268155074390612,0.6268155074390612
Private Detectives and Investigators,33-9021.00,0.6841387441860465,0.6841387441860465,0.6841387441860465,0.7387065116279069,0.7246974269995615,0.7387065116279069,0.7350129790697674,0.7350129790697674,0.7350129790697674,0.7313379141744185,0.7313379141744185,0.7313379141744185,0.7276812246035465,0.7276812246035465,0.7276812246035465,0.7240428184805286,0.7240428184805286,0.7240428184805286,0.7204226043881261,0.7204226043881261,0.7204226043881261,0.7168204913661854,0.7168204913661854,0.7168204913661854,0.7132363889093545,0.7132363889093545,0.7132363889093545,0.7096702069648076,0.7096702069648076,0.7096702069648076,0.7061218559299837,0.7061218559299837,0.7061218559299837,0.7025912466503337,0.7025912466503337,0.7025912466503337,Nigeria,0.21520352038600002,0.5328456339208636,0.6841387441860465,0.6841387441860465,0.6841387441860465,0.7387065116279069,0.7246974269995615,0.7387065116279069,0.7387065116279069,0.7246974269995615,0.7387065116279069,0.7350129790697674,0.7350129790697674,0.7350129790697674,0.7350129790697674,0.7350129790697674,0.7350129790697674,0.7313379141744185,0.7313379141744185,0.7313379141744185,0.7313379141744185,0.7313379141744185,0.7313379141744185,0.7276812246035465,0.7276812246035465,0.7276812246035465,0.7276812246035465,0.7276812246035465,0.7276812246035465,0.7240428184805286,0.7240428184805286,0.7240428184805286,0.7240428184805286,0.7240428184805286,0.7240428184805286,0.7204226043881261,0.7204226043881261,0.7204226043881261
Probation Officers and Correctional Treatment Specialists,21-1092.00,0.6846959302325581,0.6846959302325581,0.6846959302325581,0.7393081395348837,0.7263029822160786,0.7393081395348837,0.7356115988372093,0.7356115988372093,0.7356115988372093,0.7319335408430232,0.7319335408430232,0.7319335408430232,0.7282738731388081,0.7282738731388081,0.7282738731388081,0.7246325037731141,0.7246325037731141,0.7246325037731141,0.7210093412542485,0.7210093412542485,0.7210093412542485,0.7174042945479772,0.7174042945479772,0.7174042945479772,0.7138172730752373,0.7138172730752373,0.7138172730752373,0.7102481867098611,0.7102481867098611,0.7102481867098611,0.7066969457763118,0.7066969457763118,0.7066969457763118,0.7031634610474302,0.7031634610474302,0.7031634610474302,Nigeria,0.21520352038600002,0.5328456339208636,0.6846959302325581,0.6846959302325581,0.6846959302325581,0.7393081395348837,0.7263029822160786,0.7393081395348837,0.7393081395348837,0.7263029822160786,0.7393081395348837,0.7356115988372093,0.7356115988372093,0.7356115988372093,0.7356115988372093,0.7356115988372093,0.7356115988372093,0.7319335408430232,0.7319335408430232,0.7319335408430232,0.7319335408430232,0.7319335408430232,0.7319335408430232,0.7282738731388081,0.7282738731388081,0.7282738731388081,0.7282738731388081,0.7282738731388081,0.7282738731388081,0.7246325037731141,0.7246325037731141,0.7246325037731141,0.7246325037731141,0.7246325037731141,0.7246325037731141,0.7210093412542485,0.7210093412542485,0.7210093412542485
Procurement Clerks,43-3061.00,0.657906976744186,0.657906976744186,0.657906976744186,0.7115406976744185,0.6980775858404479,0.7115406976744185,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6939291782024457,0.6939291782024457,0.6939291782024457,0.6904595323114334,0.6904595323114334,0.6904595323114334,0.6870072346498762,0.6870072346498762,0.6870072346498762,0.6835721984766269,0.6835721984766269,0.6835721984766269,0.6801543374842438,0.6801543374842438,0.6801543374842438,0.6767535657968226,0.6767535657968226,0.6767535657968226,Nigeria,0.21520352038600002,0.5328456339208636,0.657906976744186,0.657906976744186,0.657906976744186,0.7115406976744185,0.6980775858404479,0.7115406976744185,0.7115406976744185,0.6980775858404479,0.7115406976744185,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6939291782024457,0.6939291782024457,0.6939291782024457
Producers and Directors,27-2012.00,0.7399859302325581,0.7399859302325581,0.7399859302325581,0.7990081395348837,0.7838554740726369,0.7990081395348837,0.7950130988372094,0.7950130988372094,0.7950130988372094,0.7910380333430233,0.7910380333430233,0.7910380333430233,0.7870828431763082,0.7870828431763082,0.7870828431763082,0.7831474289604266,0.7831474289604266,0.7831474289604266,0.7792316918156245,0.7792316918156245,0.7792316918156245,0.7753355333565464,0.7753355333565464,0.7753355333565464,0.7714588556897636,0.7714588556897636,0.7714588556897636,0.7676015614113147,0.7676015614113147,0.7676015614113147,0.7637635536042582,0.7637635536042582,0.7637635536042582,0.7599447358362369,0.7599447358362369,0.7599447358362369,Nigeria,0.21520352038600002,0.5328456339208636,0.7399859302325581,0.7399859302325581,0.7399859302325581,0.7990081395348837,0.7838554740726369,0.7990081395348837,0.7990081395348837,0.7838554740726369,0.7990081395348837,0.7950130988372094,0.7950130988372094,0.7950130988372094,0.7950130988372094,0.7950130988372094,0.7950130988372094,0.7910380333430233,0.7910380333430233,0.7910380333430233,0.7910380333430233,0.7910380333430233,0.7910380333430233,0.7870828431763082,0.7870828431763082,0.7870828431763082,0.7870828431763082,0.7870828431763082,0.7870828431763082,0.7831474289604266,0.7831474289604266,0.7831474289604266,0.7831474289604266,0.7831474289604266,0.7831474289604266,0.7792316918156245,0.7792316918156245,0.7792316918156245
"Production, Planning, and Expediting Clerks",43-5061.00,0.5953897674418606,0.5953897674418606,0.5953897674418606,0.6439269767441861,0.6317431889030239,0.6439269767441861,0.6407073418604652,0.6407073418604652,0.6407073418604652,0.6375038051511629,0.6375038051511629,0.6375038051511629,0.634316286125407,0.634316286125407,0.634316286125407,0.63114470469478,0.63114470469478,0.63114470469478,0.6279889811713061,0.6279889811713061,0.6279889811713061,0.6248490362654495,0.6248490362654495,0.6248490362654495,0.6217247910841223,0.6217247910841223,0.6217247910841223,0.6186161671287016,0.6186161671287016,0.6186161671287016,0.6155230862930582,0.6155230862930582,0.6155230862930582,0.6124454708615928,0.6124454708615928,0.6124454708615928,Nigeria,0.21520352038600002,0.5328456339208636,0.5953897674418606,0.5953897674418606,0.5953897674418606,0.6439269767441861,0.6317431889030239,0.6439269767441861,0.6439269767441861,0.6317431889030239,0.6439269767441861,0.6407073418604652,0.6407073418604652,0.6407073418604652,0.6407073418604652,0.6407073418604652,0.6407073418604652,0.6375038051511629,0.6375038051511629,0.6375038051511629,0.6375038051511629,0.6375038051511629,0.6375038051511629,0.634316286125407,0.634316286125407,0.634316286125407,0.634316286125407,0.634316286125407,0.634316286125407,0.63114470469478,0.63114470469478,0.63114470469478,0.63114470469478,0.63114470469478,0.63114470469478,0.6279889811713061,0.6279889811713061,0.6279889811713061
Proofreaders and Copy Markers,43-9081.00,0.7081432558139535,0.7081432558139535,0.7081432558139535,0.7658723255813954,0.751381201175517,0.7658723255813954,0.7620429639534885,0.7620429639534885,0.7620429639534885,0.758232749133721,0.758232749133721,0.758232749133721,0.7544415853880523,0.7544415853880523,0.7544415853880523,0.7506693774611121,0.7506693774611121,0.7506693774611121,0.7469160305738065,0.7469160305738065,0.7469160305738065,0.7431814504209374,0.7431814504209374,0.7431814504209374,0.7394655431688327,0.7394655431688327,0.7394655431688327,0.7357682154529885,0.7357682154529885,0.7357682154529885,0.7320893743757236,0.7320893743757236,0.7320893743757236,0.728428927503845,0.728428927503845,0.728428927503845,Nigeria,0.21520352038600002,0.5328456339208636,0.7081432558139535,0.7081432558139535,0.7081432558139535,0.7658723255813954,0.751381201175517,0.7658723255813954,0.7658723255813954,0.751381201175517,0.7658723255813954,0.7620429639534885,0.7620429639534885,0.7620429639534885,0.7620429639534885,0.7620429639534885,0.7620429639534885,0.758232749133721,0.758232749133721,0.758232749133721,0.758232749133721,0.758232749133721,0.758232749133721,0.7544415853880523,0.7544415853880523,0.7544415853880523,0.7544415853880523,0.7544415853880523,0.7544415853880523,0.7506693774611121,0.7506693774611121,0.7506693774611121,0.7506693774611121,0.7506693774611121,0.7506693774611121,0.7469160305738065,0.7469160305738065,0.7469160305738065
"Property, Real Estate, and Community Association Managers",11-9141.00,0.6589796511627907,0.6589796511627907,0.6589796511627907,0.7115406976744185,0.6980421321759476,0.7115406976744185,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6939291782024457,0.6939291782024457,0.6939291782024457,0.6904595323114334,0.6904595323114334,0.6904595323114334,0.6870072346498762,0.6870072346498762,0.6870072346498762,0.6835721984766269,0.6835721984766269,0.6835721984766269,0.6801543374842438,0.6801543374842438,0.6801543374842438,0.6767535657968226,0.6767535657968226,0.6767535657968226,Nigeria,0.21520352038600002,0.5328456339208636,0.6589796511627907,0.6589796511627907,0.6589796511627907,0.7115406976744185,0.6980421321759476,0.7115406976744185,0.7115406976744185,0.6980421321759476,0.7115406976744185,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6939291782024457,0.6939291782024457,0.6939291782024457
Prosthodontists,29-1024.00,0.6589796511627907,0.6589796511627907,0.6589796511627907,0.7115406976744185,0.6980467948952673,0.7115406976744185,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6939291782024457,0.6939291782024457,0.6939291782024457,0.6904595323114334,0.6904595323114334,0.6904595323114334,0.6870072346498762,0.6870072346498762,0.6870072346498762,0.6835721984766269,0.6835721984766269,0.6835721984766269,0.6801543374842438,0.6801543374842438,0.6801543374842438,0.6767535657968226,0.6767535657968226,0.6767535657968226,Nigeria,0.21520352038600002,0.5328456339208636,0.6589796511627907,0.6589796511627907,0.6589796511627907,0.7115406976744185,0.6980467948952673,0.7115406976744185,0.7115406976744185,0.6980467948952673,0.7115406976744185,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6939291782024457,0.6939291782024457,0.6939291782024457
